"start","end","height","cover_type","cover_type_sub","genus","species","site","line","site_line","date","line_length"
3.2,3.5,5,"grass","bluestem","Andropogon ","","T-1","L4","T-1L4",2024-05-12,0.3
3.51,4.1,8.5,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.59
4.11,4.6,5,"grass","bluestem","Andropogon ","","T-1","L4","T-1L4",2024-05-12,0.489999999999999
4.61,5.4,9,"shrub","broadleaf_shrub","Rubus","","T-1","L4","T-1L4",2024-05-12,0.79
5.45,6.1,7,"conifer","pine","Pinus","","T-1","L4","T-1L4",2024-05-12,0.649999999999999
6.69,6.9,5.5,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.21
7,7.4,2.5,"grass","grass_other","Rhynchospora","","T-1","L4","T-1L4",2024-05-12,0.4
7.43,7.85,7,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.42
7.86,8.2,2,"grass","grass_other","Rhynchospora","","T-1","L4","T-1L4",2024-05-12,0.339999999999999
8.25,8.65,5.5,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.4
8.9,9.3,4,"grass","bluestem","Andropogon ","","T-1","L4","T-1L4",2024-05-12,0.4
9.95,10.2,8,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.25
10.6,10.95,3.5,"grass","bluestem","Andropogon ","","T-1","L4","T-1L4",2024-05-12,0.35
11.1,11.9,8,"shrub","broadleaf_shrub","Rubus","","T-1","L4","T-1L4",2024-05-12,0.800000000000001
13.3,14.1,7,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.799999999999999
14.35,14.65,4,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.300000000000001
14.7,15.1,9.5,"shrub","broadleaf_shrub","Rubus","","T-1","L4","T-1L4",2024-05-12,0.4
15.2,15.5,8,"shrub","broadleaf_shrub","Hypericum","","T-1","L4","T-1L4",2024-05-12,0.300000000000001
19.2,19.4,5,"shrub","broadleaf_shrub","Rubus","","T-1","L4","T-1L4",2024-05-12,0.199999999999999
19.41,20,8,"shrub","broadleaf_shrub","Illex","glabra","T-1","L4","T-1L4",2024-05-12,0.59
1.1,1.7,7,"shrub","broadleaf_shrub","Rubus","","T-1","L3","T-1L3",2024-05-12,0.6
1.8,2.5,7.5,"shrub","broadleaf_shrub","Hypericum","","T-1","L3","T-1L3",2024-05-12,0.7
2.51,2.76,6,"shrub","broadleaf_shrub","Rubus","","T-1","L3","T-1L3",2024-05-12,0.25
2.8,3.4,7.5,"shrub","broadleaf_shrub","Hypericum","","T-1","L3","T-1L3",2024-05-12,0.6
2.81,3.7,3,"grass","bluestem","Andropogon ","","T-1","L3","T-1L3",2024-05-12,0.89
5.15,5.65,7,"shrub","broadleaf_shrub","Hypericum","","T-1","L3","T-1L3",2024-05-12,0.5
5.66,6.4,3,"forb","forb_other","Syngonanthus ","","T-1","L3","T-1L3",2024-05-12,0.74
6.45,7,3,"grass","bluestem","Andropogon ","","T-1","L3","T-1L3",2024-05-12,0.55
7.8,8.05,3,"grass","bluestem","Andropogon ","","T-1","L3","T-1L3",2024-05-12,0.250000000000001
8.06,8.3,4,"grass","grass_other","Dichanthelium","scoparium","T-1","L3","T-1L3",2024-05-12,0.24
8.6,9.45,5.5,"shrub","broadleaf_shrub","Hypericum","","T-1","L3","T-1L3",2024-05-12,0.85
9.6,10.7,5.5,"grass","grass_other","Dichanthelium","scoparium","T-1","L3","T-1L3",2024-05-12,1.1
10.75,11.5,4,"grass","bluestem","Andropogon ","","T-1","L3","T-1L3",2024-05-12,0.75
11.5,12,7,"shrub","broadleaf_shrub","Rubus","","T-1","L3","T-1L3",2024-05-12,0.5
12.1,12.6,6.5,"shrub","broadleaf_shrub","Rubus","","T-1","L3","T-1L3",2024-05-12,0.5
12.8,13.5,5,"grass","bluestem","Andropogon ","","T-1","L3","T-1L3",2024-05-12,0.699999999999999
13.56,17.1,10.1,"shrub","broadleaf_shrub","Rubus","","T-1","L3","T-1L3",2024-05-12,3.54
17.7,18.3,6,"grass","bluestem","Andropogon ","","T-1","L3","T-1L3",2024-05-12,0.600000000000001
18.65,18.89,8,"shrub","broadleaf_shrub","Rubus","","T-1","L3","T-1L3",2024-05-12,0.240000000000002
18.95,19.9,7,"grass","bluestem","Andropogon ","","T-1","L3","T-1L3",2024-05-12,0.949999999999999
0.2,0.5,7,"shrub","broadleaf_shrub","Hypericum","","T-1","L2","T-1L2",2024-05-12,0.3
0.07,1.1,8,"shrub","broadleaf_shrub","Hypericum","","T-1","L2","T-1L2",2024-05-12,1.03
1.4,2.5,8,"shrub","broadleaf_shrub","Hypericum","","T-1","L2","T-1L2",2024-05-12,1.1
2.6,3.35,8,"shrub","broadleaf_shrub","Rubus","","T-1","L2","T-1L2",2024-05-12,0.75
3.6,4.1,2.5,"grass","grass_other","Mix","","T-1","L2","T-1L2",2024-05-12,0.5
4.15,4.4,5,"shrub","broadleaf_shrub","Hypericum","","T-1","L2","T-1L2",2024-05-12,0.25
4.41,4.7,4,"grass","grass_other","Rhynchospora","","T-1","L2","T-1L2",2024-05-12,0.29
4.8,5.15,6.5,"shrub","broadleaf_shrub","Rubus","","T-1","L2","T-1L2",2024-05-12,0.350000000000001
5.4,5.6,2,"grass","grass_other","Rhynchospora","","T-1","L2","T-1L2",2024-05-12,0.199999999999999
5.75,6.5,7,"shrub","broadleaf_shrub","Hypericum","","T-1","L2","T-1L2",2024-05-12,0.75
7.4,8,14,"conifer","pine","Pinus","","T-1","L2","T-1L2",2024-05-12,0.6
8.1,8.8,3,"grass","grass_other","Rhynchospora","","T-1","L2","T-1L2",2024-05-12,0.700000000000001
8.85,9.1,7,"shrub","broadleaf_shrub","Hypericum","","T-1","L2","T-1L2",2024-05-12,0.25
10.4,10.6,8,"shrub","broadleaf_shrub","Hypericum","","T-1","L2","T-1L2",2024-05-12,0.199999999999999
11.9,12.2,3,"grass","grass_other","Juncus","","T-1","L2","T-1L2",2024-05-12,0.299999999999999
12.8,13.1,3,"shrub","broadleaf_shrub","Rubus","","T-1","L2","T-1L2",2024-05-12,0.299999999999999
13.4,14.2,6.5,"shrub","broadleaf_shrub","Rubus","","T-1","L2","T-1L2",2024-05-12,0.799999999999999
14.8,15.1,3,"grass","bluestem","Andropogon  "," hirsutior","T-1","L2","T-1L2",2024-05-12,0.299999999999999
15.3,16.2,3.5,"shrub","broadleaf_shrub","Rubus","","T-1","L2","T-1L2",2024-05-12,0.899999999999999
16.25,16.5,4,"grass","bluestem","Andropogon  ","","T-1","L2","T-1L2",2024-05-12,0.25
16.7,16.9,2,"forb","forb_other","Muscadinia ","rotundifolia ","T-1","L2","T-1L2",2024-05-12,0.199999999999999
17.21,17.45,5,"grass","bluestem","Andropogon  ","","T-1","L2","T-1L2",2024-05-12,0.239999999999998
17.46,17.95,5.5,"shrub","broadleaf_shrub","Cyrilla ","","T-1","L2","T-1L2",2024-05-12,0.489999999999998
18.45,18.8,3,"shrub","broadleaf_shrub","Cyrilla ","","T-1","L2","T-1L2",2024-05-12,0.350000000000001
18.81,19.2,3.5,"grass","bluestem","Andropogon  ","","T-1","L2","T-1L2",2024-05-12,0.390000000000001
19.21,19.45,3.5,"shrub","broadleaf_shrub","Cyrilla ","","T-1","L2","T-1L2",2024-05-12,0.239999999999998
19.8,20,3,"grass","bluestem","Andropogon  ","","T-1","L2","T-1L2",2024-05-12,0.199999999999999
0.05,0.3,1.5,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.25
1.3,1.8,4.5,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.5
2.7,3,2,"grass","grass_other","Rhynchospora","","T-1","L1","T-1L1",2024-05-12,0.3
3.2,3.45,7.5,"shrub","broadleaf_shrub","Hypericum"," fasciculatum","T-1","L1","T-1L1",2024-05-12,0.25
3.5,3.8,4.5,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.3
4.1,4.3,18,"conifer","pine","Pinus","taeda ","T-1","L1","T-1L1",2024-05-12,0.2
4.31,5,6,"shrub","broadleaf_shrub","Hypericum","","T-1","L1","T-1L1",2024-05-12,0.69
5.95,6.3,4,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.35
6.4,7.5,8,"shrub","broadleaf_shrub","Rubus","","T-1","L1","T-1L1",2024-05-12,1.1
7.7,7.9,4.5,"shrub","broadleaf_shrub","Rubus","","T-1","L1","T-1L1",2024-05-12,0.2
7.91,9.1,6,"shrub","broadleaf_shrub","Illex","glabra","T-1","L1","T-1L1",2024-05-12,1.19
10,10.8,10.5,"shrub","broadleaf_shrub","Cyrilla "," racemiflora","T-1","L1","T-1L1",2024-05-12,0.800000000000001
11,11.55,8,"shrub","broadleaf_shrub","Rubus","","T-1","L1","T-1L1",2024-05-12,0.550000000000001
11.4,11.8,4,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.4
11.9,12.3,5.5,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.4
12.6,12.8,9,"grass","grass_other","Juncus ","biflorus","T-1","L1","T-1L1",2024-05-12,0.200000000000001
13,13.3,3,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.300000000000001
16.8,17.1,4,"conifer","pine","Pinus","","T-1","L1","T-1L1",2024-05-12,0.300000000000001
17.9,18.2,3,"forb","forb_other","Syngonanthus "," flavidulus","T-1","L1","T-1L1",2024-05-12,0.300000000000001
18.25,18.6,4,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.350000000000001
18.9,19.6,8,"grass","bluestem","Andropogon  ","","T-1","L1","T-1L1",2024-05-12,0.700000000000003
19.61,20,8.5,"shrub","broadleaf_shrub","Rubus","","T-1","L1","T-1L1",2024-05-12,0.390000000000001
0.2,0.8,5,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.6
2.6,2.9,3,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.3
3.6,3.8,3,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.2
5.3,8.1,13,"shrub","saw_palmetto","Serenoa ","repens","R-12","L4","R-12L4",2024-05-11,2.8
8.3,8.7,6,"shrub","broadleaf_shrub","Hypericum ","crux-andreae","R-12","L4","R-12L4",2024-05-11,0.399999999999999
10.3,10.5,2,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.199999999999999
10.51,10.9,6,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.390000000000001
10.91,11.25,5.5,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.34
11.26,12.7,8,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,1.44
12.71,13.3,4.5,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.59
13.6,13.9,5,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.300000000000001
14.5,15.1,3.5,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.6
15.11,15.4,6,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.290000000000001
15.45,15.7,4.5,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.25
15.8,16.1,4,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.300000000000001
16.3,16.5,3,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.199999999999999
16.8,17.35,5,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.550000000000001
17.5,17.7,3,"grass","bluestem","Andropogon ","","R-12","L4","R-12L4",2024-05-11,0.199999999999999
17.8,18.1,5,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.300000000000001
18.3,18.6,4.5,"shrub","broadleaf_shrub","Rubus","","R-12","L4","R-12L4",2024-05-11,0.300000000000001
0.5,0.7,2.5,"grass","bluestem","Andropogon ","","R-12","L3","R-12L3",2024-05-11,0.2
1,1.3,1.5,"grass","bluestem","Andropogon ","","R-12","L3","R-12L3",2024-05-11,0.3
3.8,4,2,"grass","bluestem","Andropogon ","","R-12","L3","R-12L3",2024-05-11,0.2
4.35,4.6,5,"forb","forb_other","Gelsemium ","","R-12","L3","R-12L3",2024-05-11,0.25
5.4,5.6,4.5,"forb","fern","Pteridium","","R-12","L3","R-12L3",2024-05-11,0.199999999999999
5.65,9.15,6,"shrub","broadleaf_shrub","Rubus","","R-12","L3","R-12L3",2024-05-11,3.5
11.2,11.4,2.5,"shrub","broadleaf_shrub","Rubus","","R-12","L3","R-12L3",2024-05-11,0.200000000000001
12.3,12.7,2,"shrub","broadleaf_shrub","Rubus","","R-12","L3","R-12L3",2024-05-11,0.399999999999999
12.9,13.2,2,"shrub","broadleaf_shrub","Rubus","","R-12","L3","R-12L3",2024-05-11,0.299999999999999
15.7,16,4.5,"forb","fern","Pteridium","","R-12","L3","R-12L3",2024-05-11,0.300000000000001
16.5,17.1,4,"forb","fern","Pteridium","","R-12","L3","R-12L3",2024-05-11,0.600000000000001
17.4,17.6,3,"shrub","broadleaf_shrub","Rubus","","R-12","L3","R-12L3",2024-05-11,0.200000000000003
18.3,18.8,3.5,"shrub","broadleaf_shrub","Rubus","","R-12","L3","R-12L3",2024-05-11,0.5
19.4,20,5.5,"forb","fern","Pteridium","","R-12","L3","R-12L3",2024-05-11,0.600000000000001
0.4,0.7,4,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,0.3
0.9,1.1,3.5,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,0.2
1.35,1.7,4.5,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,0.35
2.05,3.05,9,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,1
8.3,9,4,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,0.699999999999999
9.1,9.35,3.5,"grass","bluestem","Andropogon ","","R-12","L2","R-12L2",2024-05-11,0.25
9.36,9.6,3.5,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,0.24
10.4,10.7,3.5,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,0.299999999999999
10.71,11,3,"grass","bluestem","Andropogon ","","R-12","L2","R-12L2",2024-05-11,0.289999999999999
11.1,11.35,4,"shrub","broadleaf_shrub","Rubus","","R-12","L2","R-12L2",2024-05-11,0.25
12.5,13.5,3.5,"grass","bluestem","Andropogon ","","R-12","L2","R-12L2",2024-05-11,1
18.1,18.3,3,"forb","forb_other","Gelsemium ","sempervirens","R-12","L2","R-12L2",2024-05-11,0.199999999999999
18.65,19.4,5.5,"forb","fern","Pteridium","","R-12","L2","R-12L2",2024-05-11,0.75
19.8,20,4.5,"forb","fern","Pteridium","","R-12","L2","R-12L2",2024-05-11,0.199999999999999
0.45,0.75,2,"shrub","broadleaf_shrub","Rubus","cuneifolius ","R-12","L1","R-12L1",2024-05-11,0.3
2.6,3.2,6,"shrub","broadleaf_shrub","Rubus","","R-12","L1","R-12L1",2024-05-11,0.6
3.25,3.5,5,"shrub","broadleaf_shrub","Rubus","","R-12","L1","R-12L1",2024-05-11,0.25
3.65,4.75,5,"shrub","broadleaf_shrub","Rubus","","R-12","L1","R-12L1",2024-05-11,1.1
5.2,5.55,4.5,"forb","fern","Pteridium","","R-12","L1","R-12L1",2024-05-11,0.35
5.9,6.2,5.5,"shrub","broadleaf_shrub","Rhus "," copallinum","R-12","L1","R-12L1",2024-05-11,0.3
6.8,7,4.5,"shrub","broadleaf_shrub","Rhus","","R-12","L1","R-12L1",2024-05-11,0.2
7.2,7.6,6,"shrub","broadleaf_shrub","Rhus ","","R-12","L1","R-12L1",2024-05-11,0.399999999999999
7.8,8.05,4.5,"shrub","broadleaf_shrub","Rhus ","","R-12","L1","R-12L1",2024-05-11,0.250000000000001
8.1,8.5,5.5,"shrub","broadleaf_shrub","Illex","glabra ","R-12","L1","R-12L1",2024-05-11,0.4
8.8,9.1,8,"shrub","broadleaf_shrub","Morella","cerifera","R-12","L1","R-12L1",2024-05-11,0.299999999999999
9.11,9.9,9.5,"shrub","broadleaf_shrub","Morella","","R-12","L1","R-12L1",2024-05-11,0.790000000000001
10,10.4,9.5,"shrub","broadleaf_shrub","Rhus","","R-12","L1","R-12L1",2024-05-11,0.4
10.5,10.9,10.5,"shrub","broadleaf_shrub","Rhus","","R-12","L1","R-12L1",2024-05-11,0.4
11.1,11.4,10.5,"shrub","broadleaf_shrub","Rhus","","R-12","L1","R-12L1",2024-05-11,0.300000000000001
11.5,12.1,8,"shrub","broadleaf_shrub","Rubus","","R-12","L1","R-12L1",2024-05-11,0.6
14.2,15,4,"forb","fern","Pteridium","","R-12","L1","R-12L1",2024-05-11,0.800000000000001
15.4,15.95,4.5,"forb","fern","Pteridium","","R-12","L1","R-12L1",2024-05-11,0.549999999999999
15.96,16.25,3.5,"forb","fern","Pteridium","","R-12","L1","R-12L1",2024-05-11,0.289999999999999
17.05,17.25,4.5,"shrub","broadleaf_shrub","Rubus","","R-12","L1","R-12L1",2024-05-11,0.199999999999999
17.3,17.6,4.5,"grass","bluestem","Andropogon ","","R-12","L1","R-12L1",2024-05-11,0.300000000000001
17.9,18.2,4.5,"grass","bluestem","Andropogon ","","R-12","L1","R-12L1",2024-05-11,0.300000000000001
18.3,18.55,4.5,"grass","bluestem","Andropogon ","","R-12","L1","R-12L1",2024-05-11,0.25
18.75,19,5,"shrub","broadleaf_shrub","Rubus","","R-12","L1","R-12L1",2024-05-11,0.25
19.3,19.65,2.5,"shrub","broadleaf_shrub","Rhus","","R-12","L1","R-12L1",2024-05-11,0.349999999999998
19.7,20,2,"shrub","broadleaf_shrub","Rhus","","R-12","L1","R-12L1",2024-05-11,0.300000000000001
0.5,3,10.4,"shrub","broadleaf_shrub","Illex","glabra","R-7","L4","R-7L4",2024-05-11,2.5
7.1,7.4,2,"forb","forb_other","Lachnanthes","","R-7","L4","R-7L4",2024-05-11,0.300000000000001
7.7,8,1.5,"grass","grass_other","Dichanthelium","","R-7","L4","R-7L4",2024-05-11,0.3
9.9,10.1,7,"shrub","broadleaf_shrub","Acer","","R-7","L4","R-7L4",2024-05-11,0.199999999999999
11.35,11.6,2,"grass","grass_other","Dichanthelium","","R-7","L4","R-7L4",2024-05-11,0.25
12.1,12.3,3,"grass","bluestem","Andropogon ","","R-7","L4","R-7L4",2024-05-11,0.200000000000001
12.7,13.4,2,"grass","grass_other","Dichanthelium","","R-7","L4","R-7L4",2024-05-11,0.700000000000001
13.7,13.9,3,"grass","grass_other","Rhynchospora","","R-7","L4","R-7L4",2024-05-11,0.200000000000001
13.91,15.7,10.3,"shrub","broadleaf_shrub","Illex","","R-7","L4","R-7L4",2024-05-11,1.79
16.6,17,4,"grass","bluestem","Andropogon ","","R-7","L4","R-7L4",2024-05-11,0.399999999999999
18.25,19.2,10.05,"shrub","broadleaf_shrub","Illex","","R-7","L4","R-7L4",2024-05-11,0.949999999999999
19.4,19.7,3,"grass","bluestem","Andropogon ","","R-7","L4","R-7L4",2024-05-11,0.300000000000001
3.1,3.4,4.5,"forb","fern","Anchistea","","R-7","L3","R-7L3",2024-05-11,0.3
3.45,3.8,5,"shrub","broadleaf_shrub","Illex","glabra","R-7","L3","R-7L3",2024-05-11,0.35
4.3,4.65,4.5,"shrub","broadleaf_shrub","Illex","glabra","R-7","L3","R-7L3",2024-05-11,0.350000000000001
5.4,6,4.5,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.6
6.5,7.3,1.5,"grass","grass_other","Dichanthelium","","R-7","L3","R-7L3",2024-05-11,0.8
7.8,8.6,2,"grass","grass_other","Dichanthelium","","R-7","L3","R-7L3",2024-05-11,0.8
8.6,8.9,4,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.300000000000001
10.4,10.6,2.5,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.199999999999999
11.6,11.8,4,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.200000000000001
12.3,12.7,4,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.399999999999999
13.2,13.4,3,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.200000000000001
15,15.3,3,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.300000000000001
15.8,16.1,3.5,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.300000000000001
16.6,17.4,4.5,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.799999999999997
17.6,17.85,3.5,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.25
17.95,18.5,4.5,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.550000000000001
18.56,18.8,2,"forb","forb_other","Senega","","R-7","L3","R-7L3",2024-05-11,0.240000000000002
18.85,19.1,4,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.25
19.15,19.5,2,"forb","forb_other","Xyris ","","R-7","L3","R-7L3",2024-05-11,0.350000000000001
19.6,19.8,3,"grass","bluestem","Andropogon ","","R-7","L3","R-7L3",2024-05-11,0.199999999999999
0.3,0.9,9.5,"shrub","broadleaf_shrub","Illex ","glabra","R-7","L2","R-7L2",2024-05-11,0.6
1.7,2,6.5,"shrub","broadleaf_shrub","Illex ","glabra","R-7","L2","R-7L2",2024-05-11,0.3
2.2,2.7,8,"shrub","broadleaf_shrub","Illex ","glabra","R-7","L2","R-7L2",2024-05-11,0.5
2.8,4.7,10.25,"shrub","broadleaf_shrub","Illex ","glabra","R-7","L2","R-7L2",2024-05-11,1.9
5,5.4,10,"shrub","broadleaf_shrub","Illex ","glabra","R-7","L2","R-7L2",2024-05-11,0.4
5.4,5.9,7,"forb","fern","Anchistea ","virginica ","R-7","L2","R-7L2",2024-05-11,0.5
6.1,6.65,8.5,"shrub","broadleaf_shrub","Illex ","glabra","R-7","L2","R-7L2",2024-05-11,0.550000000000001
6.8,7.6,8,"forb","fern","Anchistea ","","R-7","L2","R-7L2",2024-05-11,0.8
8.2,8.8,6,"grass","bluestem","Andropogon ","","R-7","L2","R-7L2",2024-05-11,0.600000000000001
9.6,10.3,4,"grass","bluestem","Andropogon ","","R-7","L2","R-7L2",2024-05-11,0.700000000000001
10.7,11.1,5,"grass","bluestem","Andropogon ","","R-7","L2","R-7L2",2024-05-11,0.4
13.3,13.8,5,"grass","bluestem","Andropogon ","","R-7","L2","R-7L2",2024-05-11,0.5
17,17.3,7,"shrub","broadleaf_shrub","Acer","rubrum ","R-7","L2","R-7L2",2024-05-11,0.300000000000001
18.7,18.9,3,"grass","bluestem","Andropogon ","","R-7","L2","R-7L2",2024-05-11,0.199999999999999
0.4,0.8,7,"shrub","broadleaf_shrub","Illex","glabra ","R-7","L1","R-7L1",2024-05-11,0.4
1.5,1.7,5.5,"shrub","broadleaf_shrub","Illex","glabra ","R-7","L1","R-7L1",2024-05-11,0.2
2.5,2.9,7.5,"shrub","broadleaf_shrub","quercus","sp.","R-7","L1","R-7L1",2024-05-11,0.4
3,3.3,7,"shrub","broadleaf_shrub","Illex","glabra ","R-7","L1","R-7L1",2024-05-11,0.3
4.8,5,4.5,"shrub","broadleaf_shrub","Illex","glabra ","R-7","L1","R-7L1",2024-05-11,0.2
8.9,9.3,3,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.4
10.3,10.5,6,"shrub","broadleaf_shrub","Illex","glabra","R-7","L1","R-7L1",2024-05-11,0.199999999999999
10.6,12.2,9.5,"shrub","saw_palmetto","Serenoa ","repens ","R-7","L1","R-7L1",2024-05-11,1.6
12.6,13.6,12.3,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,1
14.1,14.4,4,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.300000000000001
14.7,14.9,2,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.200000000000001
15.7,15.9,5,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.200000000000001
16,16.5,4,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.5
17,17.3,3,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.300000000000001
17.5,17.8,3,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.300000000000001
17.9,18.4,3.5,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.5
18.5,18.9,4.5,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.399999999999999
19.1,19.5,4,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.399999999999999
19.6,20,3.5,"grass","bluestem","Andropogon","virginicus","R-7","L1","R-7L1",2024-05-11,0.399999999999999
1.2,1.4,6.5,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,0.2
1.5,1.75,12.5,"shrub","saw_palmetto","Serenoa","repens","R-3","L4","R-3L4",2024-05-09,0.25
2,5.1,7,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,3.1
5.2,5.85,4.5,"forb","broadleaf_shrub","Vaccinium ","stamineum","R-3","L4","R-3L4",2024-05-09,0.649999999999999
5.86,6.5,5,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,0.64
6.55,9.1,6.5,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,2.55
9.5,9.8,6.5,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,0.300000000000001
10,11.9,6,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,1.9
12.3,12.9,3.5,"shrub","broadleaf_shrub","Lyonia","sp","R-3","L4","R-3L4",2024-05-09,0.6
13.5,14.3,6,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,0.800000000000001
14.6,14.9,4.5,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,0.300000000000001
18,19,10.1,"shrub","saw_palmetto","Serenoa","repens","R-3","L4","R-3L4",2024-05-09,1
19.05,19.45,7,"forb","fern","Pteridium","pesudocaudatum","R-3","L4","R-3L4",2024-05-09,0.399999999999999
19.5,20,12,"shrub","saw_palmetto","Serenoa","repens","R-3","L4","R-3L4",2024-05-09,0.5
