sp.codes,how,dist,min,dir,num,site,date,vist,season,sky,wind,noise,time,temp,comment
WEVI,S,1,0,S,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
EATO,C,1,0,W,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
COYE,S,2,1,S,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
EATO,C,2,1,E,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
EATO,S,1,1,S,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
AMCR,C,2,2,E,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
MODO,C,1,5,S,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
CARW,S,1,6,N,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
GCFL,C,1,9,S,1,T-14,2024-06-02,1,SUMMER,2,0,1,9:34,75,
COYE,S,1,0,N,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
CARW,S,1,0,E,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
WEVI,S,1,0,N,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
PRAW,S,1,0,W,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
AMCR,C,2,0,S,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
PIWA,S,3,0,W,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
BLJA,C,2,0,W,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
EATO,C,2,0,W,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
WEVI,S,2,0,W,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
CARW,S,2,0,W,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
CARW,S,1,0,N,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
EATO,S,2,1,S,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
TUTI,S,2,2,S,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
PIWA,S,1,5,W,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
RBWO,C,2,6,E,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
NOCA,S,2,7,N,1,T-14,2024-06-06,2,SUMMER,0,0,2,8:37,77,
CARW,S,1,0,E,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
EATO,C,1,0,N,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
GCFL,C,2,0,W,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
MODO,S,3,0,N,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
COYE,S,1,0,N,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
NOCA,S,2,0,E,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
CARW,C,1,1,S,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
PIWO,C,3,1,W,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
RBWO,C,2,4,W,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
AMCR,C,3,5,W,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
NOBO,C,2,6,W,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
PIWO,C,1,7,W,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
INBU,S,1,8,E,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
CONI,C,2,8,W,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
BLJA,C,2,9,E,1,T-21,2024-06-02,1,SUMMER,1,0,1,6:56,66,
EATO,C,1,0,E,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
EATO,S,1,0,E,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
EATO,S,2,0,W,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
CARW,S,2,0,W,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
PRAW,S,1,0,N,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
AMCR,C,3,0,E,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
INBU,S,1,0,E,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
EATO,S,1,1,S,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
INBU,S,1,1,N,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
BLJA,C,2,1,W,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
BLGR,S,2,4,E,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
WEVI,S,1,7,W,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
COYE,S,1,7,N,1,T-21,2024-06-06,2,SUMMER,0,0,4,7:28,73,
EATO,S,1,0,N,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
EATO,C,2,0,S,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
CARW,S,2,0,N,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
AMCR,C,2,0,W,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
CARW,S,1,0,E,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
BLJA,C,2,0,S,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
EATO,S,2,1,S,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
COYE,S,2,1,W,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
CARW,S,2,1,S,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
TUTI,S,2,3,E,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
RBWO,C,2,5,W,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
MODO,S,2,6,S,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
BGGN,C,1,6,W,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
PIWO,C,3,6,W,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
TUTI,S,2,7,W,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
NOCA,S,2,9,W,1,T-6,2024-06-06,2,SUMMER,0,1,1,8:59,80,
AMCR,C,2,0,S,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
MODO,S,2,0,E,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
EATO,S,1,0,W,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
EATO,S,1,0,E,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
WEVI,S,2,0,E,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
YBCU,C,2,0,S,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
MODO,S,2,0,W,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
CARW,S,2,2,E,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
RBWO,C,2,2,S,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
COYE,S,2,4,E,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
EATO,C,2,7,S,1,T-6,2024-06-02,1,SUMMER,2,0,1,8:45,70,
COYE,S,1,0,W,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
WEVI,S,2,0,W,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
CARW,S,3,0,N,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
BLJA,C,3,0,S,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
CARW,S,2,1,W,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
NOPA,S,2,1,N,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
AMCR,C,3,1,N,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
CARW,S,2,3,W,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
WEVI,S,2,5,N,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
COYE,S,0,7,W,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
MIKI,X,2,8,W,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
GCFL,C,2,8,W,1,T-19,2024-06-06,2,SUMMER,0,3,2,9:56,82,
NOCA,S,2,0,E,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
CARW,S,2,0,S,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
COYE,S,2,0,W,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
EABL,C,2,1,S,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
AMCR,C,3,2,W,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
FICR,C,2,2,S,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
COYE,S,2,2,N,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
RSHA,C,3,3,N,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
EATO,C,3,3,E,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
BLGR,S,3,4,S,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
EATO,S,2,7,E,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,
NOCA,S,2,9,W,1,T-22,2024-06-06,2,SUMMER,0,3,1,9:34,80,LOUD MACHINERY
NOCA,S,2,0,N,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
PIWA,C,3,0,E,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
EATO,C,1,0,N,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
EATO,C,1,0,E,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
CARW,S,2,0,W,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
NOBO,S,2,0,W,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
BLGR,S,2,1,S,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
COYE,S,2,2,W,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
CARW,S,2,2,E,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
WEVI,S,2,5,S,1,T-22,2024-06-04,1,SUMMER,0,0,4,7:08,70,LOUD MACHINERY
CARW,S,2,0,N,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
COYE,S,1,0,N,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
CARW,S,2,0,W,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
NOBO,S,1,0,E,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
WEVI,S,2,0,N,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
AMCR,C,2,0,W,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
NOBO,S,0,2,S,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
EATO,S,1,2,W,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
COYEE,S,2,2,N,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
MODO,S,2,3,E,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
EATO,S,1,3,N,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
RSHA,C,3,3,S,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
BLGR,S,2,3,E,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
NOCA,S,2,4,E,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
PIWO,C,3,8,N,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
BACS,S,2,8,E,1,T-19,2024-06-04,1,SUMMER,0,0,2,6:46,68,
COGR,C,2,0,N,20,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
CARW,S,2,0,W,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
NOMO,S,2,0,E,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
COYE,S,2,1,W,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
NOCA,S,2,1,S,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
EATO,S,1,2,E,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
TUVU,X,2,3,W,3,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
EATO,C,2,3,W,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
CARW,S,2,5,E,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
AMCR,C,3,6,N,1,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
PUMA,C,3,8,W,3,T-16,2024-06-04,1,SUMMER,0,0,2,9:31,80,
NOBO,S,1,0,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
PIWA,S,2,0,W,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
BACS,S,2,0,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
CARW,S,2,0,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
WEVI,S,1,0,W,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
AMCR,C,3,0,S,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
CARW,S,2,0,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
NOBO,S,2,1,S,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
EATO,S,3,1,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
RBWO,C,2,1,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
COYE,S,2,1,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
CARW,S,1,2,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
PIWA,C,3,3,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
NOCA,S,2,3,S,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
NOCA,S,1,5,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
BACS,C,1,7,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
EATO,S,2,0,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
WEVI,S,1,0,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
EATO,S,2,0,E,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
INBU,S,2,0,W,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
CARW,S,2,0,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
PIWA,S,2,0,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
AMCR,S,3,0,E,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
NOCA,S,2,1,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
BLGR,S,2,1,W,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
TUTI,S,2,2,W,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
GCFL,C,2,2,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
EATO,S,2,2,S,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
PIWO,C,3,4,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
PIWO,C,2,6,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
PIWO,C,3,6,E,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
WEVI,S,2,7,N,1,M-7,2024-06-07,2,SUMMER,0,1,2,7:29,74,
NOBO,S,1,0,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
PIWA,S,2,0,W,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
BACS,S,2,0,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
CARW,S,2,0,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
WEVI,S,1,0,W,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
AMCR,C,3,0,S,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
CARW,S,2,0,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
NOBO,S,2,1,S,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
EATO,S,3,1,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
RBWO,C,2,1,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
COYE,S,1,1,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
CARW,S,1,2,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
PIWA,C,3,3,E,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
NOCA,S,2,3,S,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
NOCA,S,1,5,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
BACS,C,1,7,N,1,M-7,2024-06-01,1,SUMMER,1,0,1,6:45,63,
BLGR,S,2,0,N,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
EATO,S,1,0,N,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
CARW,S,3,0,W,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
CONI,C,2,0,W,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
BLGR,S,1,0,N,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
NOCA,S,2,0,N,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
EATO,C,2,0,S,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
AMCR,C,3,0,N,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
COGR,C,2,1,S,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
CONI,C,2,1,E,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
RBWO,C,2,1,E,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
MODO,S,2,2,S,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
NOMO,S,2,2,S,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
CARW,S,2,2,S,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
BLJA,C,2,3,N,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
COYE,S,2,7,N,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
COGR,X,2,8,W,3,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
BACS,S,2,9,S,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
CGDO,S,2,9,E,1,T-16,2024-06-07,2,SUMMER,0,1,1,6:47,73,
NOBO,S,3,0,S,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
NOBO,S,2,0,N,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
CARW,S,3,0,W,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
CARW,S,2,0,E,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
NOBO,S,1,0,N,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
BLGR,S,2,1,W,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
AMCR,C,2,1,E,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
BLGR,S,2,1,W,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
NOCA,S,2,1,S,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
BACS,S,2,3,W,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
COGR,C,2,6,N,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
RBWO,C,2,8,E,1,M-9,2024-06-01,1,SUMMER,1,0,2,7:32,66,
CARW,S,2,0,N,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
NOCA,S,3,0,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
FICR,C,2,0,S,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
BLGR,S,2,0,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
AMCR,C,2,0,N,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
BLGR,C,1,0,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
FICR,X,2,1,W,2,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
WEVI,S,2,1,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
BLJA,S,2,1,S,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
NOBO,S,2,1,N,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
EATO,C,3,2,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
EATO,C,3,2,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
BLGR,S,2,2,E,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
NOCA,S,3,3,N,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
CARW,S,2,3,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
NOBO,S,2,7,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
GCFL,C,2,7,S,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
NOMO,S,2,8,W,1,M-9,2024-06-07,2,SUMMER,0,2,1,7:50,76,
COGR,C,2,0,N,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
NOMO,S,3,0,N,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
NOBO,S,2,0,W,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
NOBO,S,2,0,E,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
MODO,S,3,0,W,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
CARW,S,3,0,W,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
RBWO,C,3,1,N,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
NOBO,C,2,1,W,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
GCFL,C,2,1,N,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
NOMO,S,2,2,W,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
TUVU,X,2,2,N,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
CARW,S,2,9,N,1,M-10,2024-06-07,2,SUMMER,2,0,1,8:31,79,
CARW,S,3,0,W,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
EATO,S,1,0,N,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
NOMO,S,2,0,N,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
AMCR,C,2,0,S,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
NOCA,S,1,0,W,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
NOBO,C,2,0,N,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
NOMO,S,2,1,W,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
RWBL,C,2,3,E,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
COGR,C,2,4,W,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
RBWO,C,3,6,W,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
EAME,S,3,7,S,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
BLGR,S,2,9,S,1,M-10,2024-06-03,1,SUMMER,1,0,2,7:10,65,
