sp_code,how,dist,min,count,dir,sex,e_dist,e_time,visit,date,start_time,obs,site,temp,noise,sky,wind,lat,long,comments,aru,site_number,average_shrubs,average_robel
FICR,C,3,2,1,W,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
NOBO,S,3,2,1,W,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
COGR,X,1,3,1,NE,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
COGR,X,1,3,1,NE,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
CONI,C,3,6,1,NE,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
GCFL,C,3,6,1,N,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
EATO,C,3,7,1,NE,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
BLGR,S,3,9,1,SE,,,,3,6/2/23,6:05 AM,DW,M-9,64,1,0,1,31.01451,-81.970853,,SMA10426,12,0.25,4.78125
CARW,S,2,0,1,NE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
BLGR,S,2,0,1,NE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
BACS,S,2,0,1,NW,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
NOMO,S,3,0,1,S,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
EATO,S,2,1,1,NW,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
AMCR,C,3,1,3,SE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
AMCR,C,3,1,1,NW,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
MODO,S,3,2,1,NE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
WITU,C,3,2,1,NE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
CARW,S,3,4,1,NE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
NOCA,S,3,5,1,NE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
COGR,C,3,8,1,NE,,,,3,6/2/23,6:33 AM,DW,M-8,64,1,0,0,31.013968,-81.974102,,SMA10449,11,1.5,6.9375
NOCA,S,2,0,1,NE,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
CARW,S,3,0,1,SW,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
CARW,S,2,0,1,NE,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
COYE,S,2,0,1,NW,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
WEVI,S,1,0,1,W,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
PIWA,S,3,0,1,N,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
MODO,S,3,0,1,NE,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
BLGR,S,2,0,1,NE,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
COGR,C,3,0,1,NE,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
NOBO,S,3,1,1,E,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
AMCR,C,3,1,1,NE,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
GCFL,C,3,2,1,NW,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
RBWO,C,3,2,1,NW,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
BACS,S,3,4,1,SW,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
EATO,C,3,4,1,NW,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
EATO,C,3,5,1,N,,,,3,6/2/23,6:59 AM,DW,M-7,64,1,0,1,31.016661,-81.972875,,SMA10448,10,1,9.46875
BLJA,C,3,0,1,N,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
EATO,S,3,0,1,SW,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
CARW,S,3,0,1,NE,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
CARW,S,3,0,1,NW,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOBO,S,1,0,1,E,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOBO,S,2,0,1,E,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOMO,S,3,0,1,N,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
BLGR,S,3,1,1,SW,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
MODO,S,3,2,1,N,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
RBWO,C,3,2,1,NW,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOBO,S,3,3,1,NE,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
AMCR,C,3,4,1,E,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
NOCA,S,3,5,1,W,,,,3,6/2/23,7:36 AM,DW,M-10,66,2,0,1,31.010799,-81.97418,,SMA10421,2,0.5,8.375
AMCR,C,3,0,1,NW,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOMO,S,2,0,1,N,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
BACS,S,3,0,1,NE,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOBO,C,2,0,1,N,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
EATO,C,3,1,1,NE,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
CARW,S,3,1,1,NE,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
NOMO,S,3,4,1,NE,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
AMCR,C,3,5,1,E,,,,3,6/2/23,8:10 AM,DW,M-12,68,1,0,1,31.01058,-81.968782,,SMA10452,4,0.75,8.59375
CARW,S,2,0,1,E,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOBO,S,2,0,1,NW,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
EATO,S,2,0,1,E,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
BLGR,S,3,0,1,W,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
EATO,C,3,0,1,S,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
WEVI,S,2,1,1,NE,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
EATO,X,2,2,1,NE,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOCA,S,3,4,1,N,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
WEVI,S,1,4,1,SE,,65,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
TUVU,X,3,5,1,W,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
MIKI,X,3,7,1,W,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
CARW,S,3,9,1,NE,,,,3,6/2/23,9:07 AM,DW,M-5,72,1,0,1,31.02613,-81.964693,,SMA10460,8,2,9.8125
NOCA,S,1,0,1,NE,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
EATO,C,2,0,1,SE,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
BLGR,S,3,0,1,NW,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
WEVI,S,1,0,1,E,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
PIWA,S,2,0,1,E,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
RBWO,C,3,0,1,NE,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
CARW,S,3,1,1,SE,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
EATO,S,2,1,1,N,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
CARW,S,3,1,1,SE,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
NOBO,S,1,2,1,NW,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
GCFL,S,3,6,1,NE,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
NOPA,S,3,9,1,E,,,,3,6/2/23,9:34 AM,DW,M-4,74,1,0,1,31.029168,-81.964943,,SMA10427,7,0.75,10.125
COYE,S,1,0,1,SW,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
EATO,S,2,0,1,NW,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
CONI,C,1,0,1,E,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
BACS,S,1,0,1,E,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
NOCA,S,1,0,1,W,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
CARW,S,2,0,1,W,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
GCFL,C,2,0,1,N,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
EATO,S,2,2,1,S,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
COYE,S,2,4,1,E,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
AMCR,C,3,4,1,N,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
CARW,S,3,4,1,NE,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
MODO,S,3,8,1,SE,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
NOCA,S,3,9,1,NE,,,,4,6/3/23,6:06 AM,DW,T-21,65,1,0,0,31.062797,-81.967272,,SMA10422,24,3.25,12.5
AMCR,C,3,0,2,NE,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
WITU,C,3,0,1,NE,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
CARW,S,3,0,1,NW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
CARW,S,3,0,1,NE,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
EATO,S,3,0,1,NW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
EATO,C,3,0,1,SE,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
EATO,S,3,0,1,SW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
COYE,S,3,0,1,NW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
MODO,S,3,0,1,NW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
RSHA,C,3,1,1,NE,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
WEVI,S,3,2,1,NE,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
RBWO,C,3,2,1,SW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
NOCA,S,3,3,1,SW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
COYE,S,3,3,1,W,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
BLJA,C,3,4,1,NE,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
GCFL,C,3,5,1,NW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
PIWA,S,3,6,1,NW,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
RHWO,C,3,9,1,W,,,,4,6/3/23,7:09 AM,DW,T-2,67,1,0,1,31.067676,-81.968576,,SMA10425,22,1.25,11.59375
AMCR,C,3,0,1,NE,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
CARW,S,3,0,1,SE,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
PIWA,S,3,0,1,N,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
NOCA,S,3,0,1,N,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
EATO,S,3,0,1,E,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
COYE,S,3,1,1,NE,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
MODO,S,3,2,1,NE,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
GCFL,C,3,2,1,NW,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
COYE,S,3,2,1,SW,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
CARW,S,3,2,1,W,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
CARW,S,3,2,1,NE,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
RBWO,C,3,4,1,E,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
PIWA,S,3,4,1,E,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
EATO,C,3,5,1,N,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
NOCA,S,3,8,1,NW,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
NOPA,S,3,9,1,NW,,,,4,6/3/23,7:41 AM,DW,T-1,67,2,2,2,31.070792,-81.968973,,SMA10428,13,2,7.40625
GCFL,C,3,0,1,NW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
WEVI,S,2,0,1,N,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
COGR,C,3,0,1,NW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
NOCA,S,3,0,1,SW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
CARW,S,3,0,1,NE,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
EATO,C,3,0,1,N,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
RSHA,C,3,1,1,SW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
BLGR,S,3,2,1,NE,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
NOPA,S,3,2,1,SW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
WEVI,S,3,2,1,SW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
CARW,S,3,3,1,N,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
RBWO,C,3,5,1,NW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
AMCR,C,3,8,1,NE,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
PIWA,S,3,9,1,SW,,,,4,6/3/23,8:13 AM,DW,T-3,70,3,1,2,31.07389,-81.968892,,SMA10465,26,2.25,10.84375
CARW,S,3,0,1,S,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
RSHA,C,3,0,2,N,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
HOWA,S,3,0,1,N,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
BLJA,C,3,0,1,W,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
PRAW,S,3,0,1,NE,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
COGR,C,3,0,2,NW,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
BLGR,S,3,1,1,NE,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
NOPA,S,3,1,1,N,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
AMCR,C,3,1,2,,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
CARW,S,3,2,1,NE,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
WEVI,S,3,2,1,W,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
NOCA,S,3,3,1,NE,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
COYE,S,3,3,1,N,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
EATO,S,3,3,1,W,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
MODO,S,3,3,1,N,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
RBWO,C,3,3,1,NE,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
PIWA,S,3,5,1,W,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
BACS,S,3,6,1,E,,,,4,6/3/23,8:42 AM,DW,T-4,74,1,2,2,31.076095,-81.966825,,SMA10429,27,1.75,5.96875
WEVI,S,2,0,1,E,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
CARW,S,3,0,1,NE,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
CARW,S,3,0,1,SW,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EATO,S,3,0,1,NW,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
PIWA,S,3,0,1,NE,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
CARW,S,3,1,1,W,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
AMCR,C,3,1,1,NE,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EATO,S,1,2,1,NE,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
NOCA,S,2,3,1,NE,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EREVI,S,3,4,1,SE,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
RTHU,C,0,4,1,S,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
RBWO,C,3,8,1,W,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
BLJA,C,3,9,1,NW,,,,4,6/3/23,9:48 AM,DW,T-11,74,1,2,1,31.08807,-81.948432,,SMA10470,15,0.5,12.125
EATO,S,2,0,1,SW,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
CARW,S,3,0,1,NE,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
BLJA,C,3,0,1,NE,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
WEVI,S,3,0,1,NE,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
NOCA,S,3,0,1,NE,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
BLJA,C,3,1,1,NE,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
RBWO,C,3,1,1,NE,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
EATO,S,2,1,1,W,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
NOCA,S,3,2,1,W,,,,4,6/3/23,10:11 AM,DW,T-9,77,1,1,1,31.089463,-81.951373,,SMA10415,30,1,7.46875
