start,end,height,cover_type,cover_type_sub,genus,species,site,line,site_line,date
13.85,16.40,11.00,shrub,broadleaf_shrub,Rubus,,M-5,L4,M-5L4,2024-05-13
16.95,17.35,7.00,shrub,broadleaf_shrub,Rubus,,M-5,L4,M-5L4,2024-05-13
17.40,17.80,2.00,grass,grass_other,Mix,,M-5,L4,M-5L4,2024-05-13
17.81,18.05,4.00,grass,bluestem,Andropogon ,,M-5,L4,M-5L4,2024-05-13
18.06,18.30,6.00,grass,grass_other,Dichanthelium,scoparium,M-5,L4,M-5L4,2024-05-13
18.70,18.90,4.50,shrub,broadleaf_shrub,Rubus,,M-5,L4,M-5L4,2024-05-13
19.70,20.00,6.00,grass,grass_other,Juncus,,M-5,L4,M-5L4,2024-05-13
1.10,2.50,5.00,grass,grass_other,Juncus,,M-5,L3,M-5L3,2024-05-13
3.75,4.25,5.00,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
4.45,5.10,4.00,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
6.90,7.30,4.50,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
8.55,8.95,5.50,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
9.45,10.40,15.50,shrub,broadleaf_shrub,Morella,,M-5,L3,M-5L3,2024-05-13
10.41,11.20,4.00,grass,grass_other,Mix,,M-5,L3,M-5L3,2024-05-13
11.21,11.80,4.00,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
11.81,13.40,3.00,grass,grass_other,Mix,,M-5,L3,M-5L3,2024-05-13
14.20,14.60,4.00,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
14.90,15.15,4.00,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
16.40,16.70,5.50,shrub,broadleaf_shrub,Morella,,M-5,L3,M-5L3,2024-05-13
19.50,20.00,5.00,grass,bluestem,Andropogon,,M-5,L3,M-5L3,2024-05-13
0.50,2.50,5.00,grass,grass_other,Mix,,M-5,L2,M-5L2,2024-05-13
2.10,2.60,6.50,grass,grass_other,Juncus,,M-5,L2,M-5L2,2024-05-13
2.60,3.50,2.00,forbs,forbs_other,Syngonanthus ,,M-5,L2,M-5L2,2024-05-13
3.65,4.90,5.00,grass,grass_other,Juncus,,M-5,L2,M-5L2,2024-05-13
6.70,7.60,8.00,shrub,broadleaf_shrub,Morella,,M-5,L2,M-5L2,2024-05-13
9.10,9.50,5.50,shrub,broadleaf_shrub,Rubus,,M-5,L2,M-5L2,2024-05-13
9.80,10.10,5.50,shrub,broadleaf_shrub,Rubus,,M-5,L2,M-5L2,2024-05-13
11.10,11.70,9.00,shrub,broadleaf_shrub,Rubus,,M-5,L2,M-5L2,2024-05-13
11.80,14.40,30.00,shrub,broadleaf_shrub,Morella,,M-5,L2,M-5L2,2024-05-13
14.41,16.20,13.00,shrub,broadleaf_shrub,Rubus,,M-5,L2,M-5L2,2024-05-13
16.70,17.30,10.00,shrub,broadleaf_shrub,Rubus,,M-5,L2,M-5L2,2024-05-13
17.60,18.10,6.50,shrub,broadleaf_shrub,Rubus,,M-5,L2,M-5L2,2024-05-13
0.50,0.70,4.00,grasses,grass_other,Juncus,,M-5,L1,M-5L1,2024-05-13
0.80,1.10,4.00,grasses,grass_other,Juncus,,M-5,L1,M-5L1,2024-05-13
1.11,1.90,2.00,forb,forbs_other,Syngonanthus ,,M-5,L1,M-5L1,2024-05-13
1.91,2.10,2.00,grass,grass_other,Mix,,M-5,L1,M-5L1,2024-05-13
2.30,2.70,4.50,forb,forbs_other,Lachnanthes,caroliniana ,M-5,L1,M-5L1,2024-05-13
3.20,3.60,4.50,grass,grass_other,Juncus ,,M-5,L1,M-5L1,2024-05-13
3.80,4.20,5.00,grass,bluestem,Andropogon ,,M-5,L1,M-5L1,2024-05-13
4.21,6.70,20.30,shrub,broadleaf_shrub,Morella ,,M-5,L1,M-5L1,2024-05-13
7.30,7.80,5.00,grass,bluestem,Andropogon ,,M-5,L1,M-5L1,2024-05-13
8.80,9.50,5.00,grass,bluestem,Andropogon ,,M-5,L1,M-5L1,2024-05-13
9.80,10.00,4.00,grass,bluestem,Andropogon ,,M-5,L1,M-5L1,2024-05-13
13.60,13.85,4.00,grass,bluestem,Andropogon ,,M-5,L1,M-5L1,2024-05-13
13.90,15.40,18.00,shrub,broadleaf_shrub,Morella ,,M-5,L1,M-5L1,2024-05-13
17.20,18.40,4.50,grass,bluestem,Andropogon ,,M-5,L1,M-5L1,2024-05-13
18.60,18.85,4.50,grass,grass_other,Dichanthelium,,M-5,L1,M-5L1,2024-05-13
18.86,19.70,3.50,grass,bluestem,Andropogon ,,M-5,L1,M-5L1,2024-05-13
18.00,19.10,1.50,grass,grass_other,Dichanthelium,,M-2,L4,M-2L4,2024-05-13
19.20,19.70,2.00,shrub,broadleaf_shrub,Rubus,,M-2,L4,M-2L4,2024-05-13
6.85,7.40,3.00,grass,bluestem ,Andropogon ,,M-2,L3,M-2L3,2024-05-13
19.55,19.80,4.50,grass,grass_other,Juncus,,M-2,L3,M-2L3,2024-05-13
16.00,16.60,3.00,grass,bluestem,Andropogon ,,M-2,L2,M-2L2,2024-05-13
16.85,17.25,4.00,grass,bluestem,Andropogon ,,M-2,L2,M-2L2,2024-05-13
17.00,17.40,2.00,grass,bluestem,Andropogon ,,M-2,L2,M-2L2,2024-05-13
18.75,19.55,5.00,grass,bluestem,Andropogon ,,M-2,L2,M-2L2,2024-05-13
7.30,7.50,2.00,grass,grass_other,Dichanthelium,,M-2,L1,M-2L1,2024-05-13
1.40,2.00,6.00,shrub,broadleaf_shrub,Morella,,M-2,L1,M-2L1,2024-05-13
1.70,2.50,4.50,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
2.60,2.80,4.50,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
2.90,3.20,3.00,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
4.15,4.65,4.00,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
7.05,7.50,4.00,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
8.80,9.00,2.50,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
9.70,10.00,4.00,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
13.50,13.80,3.00,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
14.30,14.55,3.00,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
14.75,15.55,3.50,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
15.85,16.10,1.50,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
18.00,19.00,5.50,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
19.30,20.00,4.00,grass,bluestem,Andropogon,,M-1,L4,M-1L4,2024-05-13
9.10,9.50,2.00,grasses,bluestem,Andropogon,,M-1,L3,M-1L3,2024-05-13
9.90,10.55,4.50,grasses,bluestem,Andropogon,,M-1,L3,M-1L3,2024-05-13
2.90,3.30,3.50,grass,bluestem,Andropogon ,,M-1,L2,M-1L2,2024-05-13
10.24,10.60,4.00,grass,bluestem,Andropogon ,,M-1,L2,M-1L2,2024-05-13
13.55,14.30,23.00,conifer,pine,Pinus,,M-1,L2,M-1L2,2024-05-13
1.05,1.40,3.00,grass,bluestem,Andropogon,,M-1,L1,M-1L1,2024-05-13
6.90,7.10,3.50,grass,bluestem,Andropogon,,M-1,L1,M-1L1,2024-05-13
9.05,9.30,3.50,grass,bluestem,Andropogon,,M-1,L1,M-1L1,2024-05-13
9.40,9.70,3.00,grass,bluestem,Andropogon,,M-1,L1,M-1L1,2024-05-13
16.90,17.10,3.00,grass,bluestem,Andropogon,,M-1,L1,M-1L1,2024-05-13
0.00,0.80,5.00,grass,bluestem,Andropogon ,,T-1,L4,T-1L4,2024-05-12
0.81,1.80,4.50,shrub,broadleaf_shrub,Rubus,,T-1,L4,T-1L4,2024-05-12
1.90,2.20,4.00,grass,bluestem,Andropogon ,,T-1,L4,T-1L4,2024-05-12
2.30,2.70,4.00,grass,bluestem,Andropogon ,,T-1,L4,T-1L4,2024-05-12
3.20,3.50,5.00,grass,bluestem,Andropogon ,,T-1,L4,T-1L4,2024-05-12
3.51,4.10,8.50,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
4.11,4.60,5.00,grass,bluestem,Andropogon ,,T-1,L4,T-1L4,2024-05-12
4.61,5.40,9.00,shrub,broadleaf_shrub,Rubus,,T-1,L4,T-1L4,2024-05-12
5.45,6.10,7.00,conifer,pine,Pinus,,T-1,L4,T-1L4,2024-05-12
6.69,6.90,5.50,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
7.00,7.40,2.50,grass,grass_other,Rhynchospora,,T-1,L4,T-1L4,2024-05-12
7.43,7.85,7.00,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
7.86,8.20,2.00,grass,grass_other,Rhynchospora,,T-1,L4,T-1L4,2024-05-12
8.25,8.65,5.50,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
8.90,9.30,4.00,grass,bluestem,Andropogon ,,T-1,L4,T-1L4,2024-05-12
9.95,10.20,8.00,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
10.60,10.95,3.50,grass,bluestem,Andropogon ,,T-1,L4,T-1L4,2024-05-12
11.10,11.90,8.00,shrub,broadleaf_shrub,Rubus,,T-1,L4,T-1L4,2024-05-12
13.30,14.10,7.00,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
14.35,14.65,4.00,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
14.70,15.10,9.50,shrub,broadleaf_shrub,Rubus,,T-1,L4,T-1L4,2024-05-12
15.20,15.50,8.00,shrub,broadleaf_shrub,Hypericum,,T-1,L4,T-1L4,2024-05-12
19.20,19.40,5.00,shrub,broadleaf_shrub,Rubus,,T-1,L4,T-1L4,2024-05-12
19.41,20.00,8.00,shrub,broadleaf_shrub,Illex,glabra,T-1,L4,T-1L4,2024-05-12
1.10,1.70,7.00,shrub,broadleaf_shrub,Rubus,,T-1,L3,T-1L3,2024-05-12
1.80,2.50,7.50,shrub,broadleaf_shrub,Hypericum,,T-1,L3,T-1L3,2024-05-12
2.51,2.76,6.00,shrub,broadleaf_shrub,Rubus,,T-1,L3,T-1L3,2024-05-12
2.80,3.40,7.50,shrub,broadleaf_shrub,Hypericum,,T-1,L3,T-1L3,2024-05-12
2.81,3.70,3.00,grass,bluestem,Andropogon ,,T-1,L3,T-1L3,2024-05-12
5.15,5.65,7.00,shrub,broadleaf_shrub,Hypericum,,T-1,L3,T-1L3,2024-05-12
5.66,6.40,3.00,forb,forb_other,Syngonanthus ,,T-1,L3,T-1L3,2024-05-12
6.45,7.00,3.00,grass,bluestem,Andropogon ,,T-1,L3,T-1L3,2024-05-12
7.80,8.05,3.00,grass,bluestem,Andropogon ,,T-1,L3,T-1L3,2024-05-12
8.06,8.30,4.00,grass,grass_other,Dichanthelium,scoparium,T-1,L3,T-1L3,2024-05-12
8.60,9.45,5.50,shrub,broadleaf_shrub,Hypericum,,T-1,L3,T-1L3,2024-05-12
9.60,10.70,5.50,grass,grass_other,Dichanthelium,scoparium,T-1,L3,T-1L3,2024-05-12
10.75,11.50,4.00,grass,bluestem,Andropogon ,,T-1,L3,T-1L3,2024-05-12
11.50,12.00,7.00,shrub,broadleaf_shrub,Rubus,,T-1,L3,T-1L3,2024-05-12
12.10,12.60,6.50,shrub,broadleaf_shrub,Rubus,,T-1,L3,T-1L3,2024-05-12
12.80,13.50,5.00,grass,bluestem,Andropogon ,,T-1,L3,T-1L3,2024-05-12
13.56,17.10,10.10,shrub,broadleaf_shrub,Rubus,,T-1,L3,T-1L3,2024-05-12
17.70,18.30,6.00,grass,bluestem,Andropogon ,,T-1,L3,T-1L3,2024-05-12
18.65,18.89,8.00,shrub,broadleaf_shrub,Rubus,,T-1,L3,T-1L3,2024-05-12
18.95,19.90,7.00,grass,bluestem,Andropogon ,,T-1,L3,T-1L3,2024-05-12
0.20,0.50,7.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
0.07,1.10,8.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
1.40,2.50,8.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
2.60,3.35,8.00,shrub,broadleaf_shrub,Rubus,,T-1,L2,T-1L2,2024-05-12
3.36,3.55,6.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
3.60,4.10,2.50,grasses,grass_other,Mix,,T-1,L2,T-1L2,2024-05-12
4.15,4.40,5.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
4.41,4.70,4.00,grass,grass_other,Rhynchospora,,T-1,L2,T-1L2,2024-05-12
4.80,5.15,6.50,shrub,broadleaf_shrub,Rubus,,T-1,L2,T-1L2,2024-05-12
5.40,5.60,2.00,grass,grass_other,Rhynchospora,,T-1,L2,T-1L2,2024-05-12
5.75,6.50,7.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
7.40,8.00,14.00,conifer,pine,Pinus,,T-1,L2,T-1L2,2024-05-12
8.10,8.80,3.00,grass,grass_other,Rhynchospora,,T-1,L2,T-1L2,2024-05-12
8.85,9.10,7.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
10.40,10.60,8.00,shrub,broadleaf_shrub,Hypericum,,T-1,L2,T-1L2,2024-05-12
11.90,12.20,3.00,grass,grass_other,Juncus,,T-1,L2,T-1L2,2024-05-12
12.80,13.10,3.00,shrub,broadleaf_shrub,Rubus,,T-1,L2,T-1L2,2024-05-12
13.40,14.20,6.50,shrub,broadleaf_shrub,Rubus,,T-1,L2,T-1L2,2024-05-12
14.80,15.10,3.00,grass,bluestem,Andropogon  , hirsutior,T-1,L2,T-1L2,2024-05-12
15.30,16.20,3.50,shrub,broadleaf_shrub,Rubus,,T-1,L2,T-1L2,2024-05-12
16.25,16.50,4.00,grass,bluestem,Andropogon  ,,T-1,L2,T-1L2,2024-05-12
16.70,16.90,2.00,forb,forb_other,Muscadinia ,rotundifolia ,T-1,L2,T-1L2,2024-05-12
17.05,17.20,3.00,grass,grass_other,Juncus,,T-1,L2,T-1L2,2024-05-12
17.21,17.45,5.00,grass,bluestem,Andropogon  ,,T-1,L2,T-1L2,2024-05-12
17.46,17.95,5.50,shrub,broadleaf_shrub,Cyrilla ,,T-1,L2,T-1L2,2024-05-12
18.45,18.80,3.00,shrub,broadleaf_shrub,Cyrilla ,,T-1,L2,T-1L2,2024-05-12
18.81,19.20,3.50,grass,bluestem,Andropogon  ,,T-1,L2,T-1L2,2024-05-12
19.21,19.45,3.50,shrub,broadleaf_shrub,Cyrilla ,,T-1,L2,T-1L2,2024-05-12
19.80,20.00,3.00,grass,bluestem,Andropogon  ,,T-1,L2,T-1L2,2024-05-12
0.05,0.30,1.50,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
1.30,1.80,4.50,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
2.70,3.00,2.00,grass,grass_other,Rhynchospora,,T-1,L1,T-1L1,2024-05-12
3.20,3.45,7.50,shrub,broadleaf_shrub,Hypericum, fasciculatum,T-1,L1,T-1L1,2024-05-12
3.50,3.80,4.50,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
4.10,4.30,18.00,conifer,pine,Pinus,taeda ,T-1,L1,T-1L1,2024-05-12
4.31,5.00,6.00,shrub,broadleaf_shrub,Hypericum,,T-1,L1,T-1L1,2024-05-12
5.95,6.30,4.00,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
6.40,7.50,8.00,shrub,broadleaf_shrub,Rubus,,T-1,L1,T-1L1,2024-05-12
7.70,7.90,4.50,shrub,broadleaf_shrub,Rubus,,T-1,L1,T-1L1,2024-05-12
7.91,9.10,6.00,shrub,broadleaf_shrub,Illex,glabra,T-1,L1,T-1L1,2024-05-12
10.00,10.80,10.50,shrub,broadleaf_shrub,Cyrilla , racemiflora,T-1,L1,T-1L1,2024-05-12
11.00,11.55,8.00,shrub,broadleaf_shrub,Rubus,,T-1,L1,T-1L1,2024-05-12
11.40,11.80,4.00,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
11.90,12.30,5.50,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
12.60,12.80,9.00,grass,grass_other,Juncus ,biflorus,T-1,L1,T-1L1,2024-05-12
13.00,13.30,3.00,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
16.80,17.10,4.00,conifer,pine,Pinus,,T-1,L1,T-1L1,2024-05-12
17.90,18.20,3.00,forb,forb_other ,Syngonanthus , flavidulus,T-1,L1,T-1L1,2024-05-12
18.25,18.60,4.00,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
18.61,18.79,4.00,shrub,broadleaf_shrub,Rubus,,T-1,L1,T-1L1,2024-05-12
18.90,19.60,8.00,grass,bluestem,Andropogon  ,,T-1,L1,T-1L1,2024-05-12
19.61,20.00,8.50,shrub,broadleaf_shrub,Rubus,,T-1,L1,T-1L1,2024-05-12
0.20,0.80,5.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
2.60,2.90,3.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
3.60,3.80,3.00,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
5.30,8.10,13.00,shrub,saw_palmetto,Serenoa ,repens,R-12,L4,R-12L4,2024-05-11
8.30,8.70,6.00,shrub,broadleaf_shrub,Hypericum ,crux-andreae,R-12,L4,R-12L4,2024-05-11
10.30,10.50,2.00,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
10.51,10.90,6.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
10.91,11.25,5.50,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
11.26,12.70,8.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
12.71,13.30,4.50,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
13.60,13.90,5.00,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
14.50,15.10,3.50,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
15.11,15.40,6.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
15.45,15.70,4.50,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
15.80,16.10,4.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
16.30,16.50,3.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
16.80,17.35,5.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
17.50,17.70,3.00,grass,bluestem ,Andropogon ,,R-12,L4,R-12L4,2024-05-11
17.80,18.10,5.00,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
18.30,18.60,4.50,shrub,broadleaf_shrub,Rubus,,R-12,L4,R-12L4,2024-05-11
0.50,0.70,2.50,grass,bluestem,Andropogon ,,R-12,L3,R-12L3,2024-05-11
1.00,1.30,1.50,grass,bluestem,Andropogon ,,R-12,L3,R-12L3,2024-05-11
3.80,4.00,2.00,grass,bluestem,Andropogon ,,R-12,L3,R-12L3,2024-05-11
4.35,4.60,5.00,forb,forb_other,Gelsemium ,,R-12,L3,R-12L3,2024-05-11
5.40,5.60,4.50,forb,fern,Pteridium,,R-12,L3,R-12L3,2024-05-11
5.65,9.15,6.00,shrub,broadleaf_shrub,Rubus,,R-12,L3,R-12L3,2024-05-11
11.20,11.40,2.50,shrub,broadleaf_shrub,Rubus,,R-12,L3,R-12L3,2024-05-11
12.30,12.70,2.00,shrub,broadleaf_shrub,Rubus,,R-12,L3,R-12L3,2024-05-11
12.90,13.20,2.00,shrub,broadleaf_shrub,Rubus,,R-12,L3,R-12L3,2024-05-11
15.70,16.00,4.50,forb,fern,Pteridium,,R-12,L3,R-12L3,2024-05-11
16.50,17.10,4.00,forb,fern,Pteridium,,R-12,L3,R-12L3,2024-05-11
17.40,17.60,3.00,shrub,broadleaf_shrub,Rubus,,R-12,L3,R-12L3,2024-05-11
18.30,18.80,3.50,shrub,broadleaf_shrub,Rubus,,R-12,L3,R-12L3,2024-05-11
19.40,20.00,5.50,forb,fern,Pteridium,,R-12,L3,R-12L3,2024-05-11
0.40,0.70,4.00,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
0.90,1.10,3.50,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
1.35,1.70,4.50,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
2.05,3.05,9.00,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
8.30,9.00,4.00,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
9.10,9.35,3.50,grass,bluestem,Andropogon ,,R-12,L2,R-12L2,2024-05-11
9.36,9.60,3.50,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
10.40,10.70,3.50,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
10.71,11.00,3.00,grass,bluestem,Andropogon ,,R-12,L2,R-12L2,2024-05-11
11.10,11.35,4.00,shrub,broadleaf_shrub,Rubus,,R-12,L2,R-12L2,2024-05-11
12.50,13.50,3.50,grass,bluestem,Andropogon ,,R-12,L2,R-12L2,2024-05-11
18.10,18.30,3.00,forb,forb_other,Gelsemium ,sempervirens,R-12,L2,R-12L2,2024-05-11
18.65,19.40,5.50,forb,fern,Pteridium,,R-12,L2,R-12L2,2024-05-11
19.80,20.00,4.50,forb,fern,Pteridium,,R-12,L2,R-12L2,2024-05-11
0.45,0.75,2.00,shrub,broadleaf_shrub,Rubus,cuneifolius ,R-12,L1,R-12L1,2024-05-11
2.60,3.20,6.00,shrub,broadleaf_shrub,Rubus,,R-12,L1,R-12L1,2024-05-11
3.25,3.50,5.00,shrub,broadleaf_shrub,Rubus,,R-12,L1,R-12L1,2024-05-11
3.65,4.75,5.00,shrub,broadleaf_shrub,Rubus,,R-12,L1,R-12L1,2024-05-11
5.20,5.55,4.50,forb,fern,Pteridium,,R-12,L1,R-12L1,2024-05-11
5.90,6.20,5.50,shrub,broadleaf_shrub,Rhus , copallinum,R-12,L1,R-12L1,2024-05-11
6.80,7.00,4.50,shrub,broadleaf_shrub,Rhus,,R-12,L1,R-12L1,2024-05-11
7.20,7.60,6.00,shrub,broadleaf_shrub,Rhus ,,R-12,L1,R-12L1,2024-05-11
7.80,8.05,4.50,shrub,broadleaf_shrub,Rhus ,,R-12,L1,R-12L1,2024-05-11
8.10,8.50,5.50,shrub,broadleaf_shrub,Illex,glabra ,R-12,L1,R-12L1,2024-05-11
8.80,9.10,8.00,shrub,broadleaf_shrub,Morella,cerifera,R-12,L1,R-12L1,2024-05-11
9.11,9.90,9.50,shrub,broadleaf_shrub,Morella,,R-12,L1,R-12L1,2024-05-11
10.00,10.40,9.50,shrub,broadleaf_shrub,Rhus,,R-12,L1,R-12L1,2024-05-11
10.50,10.90,10.50,shrub,broadleaf_shrub,Rhus,,R-12,L1,R-12L1,2024-05-11
11.10,11.40,10.50,shrub,broadleaf_shrub,Rhus,,R-12,L1,R-12L1,2024-05-11
11.50,12.10,8.00,shrub,broadleaf_shrub,Rubus,,R-12,L1,R-12L1,2024-05-11
14.20,15.00,4.00,forb,fern,Pteridium,,R-12,L1,R-12L1,2024-05-11
15.40,15.95,4.50,forb,fern,Pteridium,,R-12,L1,R-12L1,2024-05-11
15.96,16.25,3.50,forb,fern,Pteridium,,R-12,L1,R-12L1,2024-05-11
17.05,17.25,4.50,shrub,broadleaf_shrub,Rubus,,R-12,L1,R-12L1,2024-05-11
17.30,17.60,4.50,grass,bluestem,Andropogon ,,R-12,L1,R-12L1,2024-05-11
17.90,18.20,4.50,grass,bluestem,Andropogon ,,R-12,L1,R-12L1,2024-05-11
18.30,18.55,4.50,grass,bluestem,Andropogon ,,R-12,L1,R-12L1,2024-05-11
18.75,19.00,5.00,shrub,broadleaf_shrub,Rubus,,R-12,L1,R-12L1,2024-05-11
19.30,19.65,2.50,shrub,broadleaf_shrub,Rhus,,R-12,L1,R-12L1,2024-05-11
19.70,20.00,2.00,shrub,broadleaf_shrub,Rhus,,R-12,L1,R-12L1,2024-05-11
0.50,3.00,10.40,shrub,broadleaf_shrub,Illex,glabra,R-7,L4,R-7L4,2024-05-11
7.10,7.40,2.00,forb,forb_other ,Lachnanthes,,R-7,L4,R-7L4,2024-05-11
7.70,8.00,1.50,grass,grass_other,Dichanthelium,,R-7,L4,R-7L4,2024-05-11
9.90,10.10,7.00,shrub,broadleaf_shrub,Acer,,R-7,L4,R-7L4,2024-05-11
11.35,11.60,2.00,grass,grass_other,Dichanthelium,,R-7,L4,R-7L4,2024-05-11
12.10,12.30,3.00,grass,bluestem,Andropogon ,,R-7,L4,R-7L4,2024-05-11
12.70,13.40,2.00,grass,grass_other,Dichanthelium,,R-7,L4,R-7L4,2024-05-11
13.70,13.90,3.00,grass,grass_other,Rhynchospora,,R-7,L4,R-7L4,2024-05-11
13.91,15.70,10.30,shrub,broadleaf_shrub,Illex,,R-7,L4,R-7L4,2024-05-11
16.60,17.00,4.00,grass,bluestem,Andropogon ,,R-7,L4,R-7L4,2024-05-11
18.25,19.20,10.05,shrub,broadleaf_shrub,Illex,,R-7,L4,R-7L4,2024-05-11
19.40,19.70,3.00,grass,bluestem,Andropogon ,,R-7,L4,R-7L4,2024-05-11
3.10,3.40,4.50,forb,fern,Anchistea,,R-7,L3,R-7L3,2024-05-11
3.45,3.80,5.00,shrub,broadleaf_shrub,Illex,glabra,R-7,L3,R-7L3,2024-05-11
4.30,4.65,4.50,shrub,broadleaf_shrub,Illex,glabra,R-7,L3,R-7L3,2024-05-11
5.40,6.00,4.50,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
6.50,7.30,1.50,grass,grass_other,Dichanthelium,,R-7,L3,R-7L3,2024-05-11
7.80,8.60,2.00,grass,grass_other,Dichanthelium,,R-7,L3,R-7L3,2024-05-11
8.60,8.90,4.00,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
10.40,10.60,2.50,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
11.60,11.80,4.00,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
12.30,12.70,4.00,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
13.20,13.40,3.00,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
15.00,15.30,3.00,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
15.80,16.10,3.50,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
16.60,17.40,4.50,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
17.60,17.85,3.50,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
17.95,18.50,4.50,grass,bluestem,Andropogon ,,R-7,L3,R-7L3,2024-05-11
